Column 3,EdgeBetweenness,interaction,name,selected,shared interaction,shared name,status
0.7930753,24.43669297,interacts with,C134_0953_a_at (interacts with) C134_0346_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0346_a_at,down
0.8152106,10.30296539,interacts with,C134_0953_a_at (interacts with) C134_0347_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0347_a_at,down
0.7766567,9.44643995,interacts with,C134_0953_a_at (interacts with) C134_0379_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0379_a_at,up
0.7917771,12.86359174,interacts with,C134_0953_a_at (interacts with) C134_0388_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0388_a_at,up
0.7432184,13.04527979,interacts with,C134_0953_a_at (interacts with) C134_0406_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0406_a_at,down
0.7309389,18.28171433,interacts with,C134_0953_a_at (interacts with) C134_0442_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0442_a_at,up
0.7004183,32.8040646,interacts with,C134_0953_a_at (interacts with) C134_0523_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0523_a_at,up
0.7234129,18.32346528,interacts with,C134_0953_a_at (interacts with) C134_0579_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0579_a_at,up
0.8678253,7.36156282,interacts with,C134_0953_a_at (interacts with) C134_0598_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0598_a_at,up
0.7504204,10.51615011,interacts with,C134_0953_a_at (interacts with) C134_0622_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0622_a_at,up
0.8177072,21.26402267,interacts with,C134_0953_a_at (interacts with) C134_0625_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0625_a_at,up
0.7411366,15.49848656,interacts with,C134_0953_a_at (interacts with) C134_0654_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0654_a_at,up
0.8011014,18.55709941,interacts with,C134_0953_a_at (interacts with) C134_0655_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0655_at,up
0.7117395,40.59828579,interacts with,C134_0953_a_at (interacts with) C134_0708_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0708_at,up
0.7887074,10.21009941,interacts with,C134_0953_a_at (interacts with) C134_0723_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0723_a_at,up
0.751147,9.44772501,interacts with,C134_0953_a_at (interacts with) C134_0728_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0728_a_at,up
0.8831524,7.94560384,interacts with,C134_0953_a_at (interacts with) C134_0769_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0769_a_at,up
0.7591085,15.96980317,interacts with,C134_0953_a_at (interacts with) C134_0773_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0773_at,up
0.8406705,9.03500363,interacts with,C134_0953_a_at (interacts with) C134_0775_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0775_a_at,up
0.8067534,7.76540929,interacts with,C134_0953_a_at (interacts with) C134_0776_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0776_a_at,up
0.7994536,43.59653443,interacts with,C134_0953_a_at (interacts with) C134_0797_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0797_a_at,up
0.8657963,6.03410512,interacts with,C134_0953_a_at (interacts with) C134_0807_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0807_a_at,up
0.7789735,18.80185891,interacts with,C134_0953_a_at (interacts with) C134_0808_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0808_a_at,up
0.8562187,7.7620303,interacts with,C134_0953_a_at (interacts with) C134_0817_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0817_at,up
0.8006498,10.06459035,interacts with,C134_0953_a_at (interacts with) C134_0845_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0845_a_at,down
0.8146115,11.05777252,interacts with,C134_0953_a_at (interacts with) C134_0846_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0846_at,down
0.7370623,10.30238493,interacts with,C134_0953_a_at (interacts with) C134_0853_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0853_a_at,down
0.8320254,31.84335989,interacts with,C134_0953_a_at (interacts with) C134_0864_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0864_at,up
0.7664541,11.71801764,interacts with,C134_0953_a_at (interacts with) C134_0907_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0907_a_at,up
0.714477,72.50190782,interacts with,C134_0953_a_at (interacts with) C134_0922_a_at,FALSE,interacts with,C134_0953_a_at (interacts with) C134_0922_a_at,down
0.7371115,32.09867605,interacts with,C134_0954_a_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0015_a_at,down
0.7144538,23.20259695,interacts with,C134_0954_a_at (interacts with) C134_0029_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0029_a_at,down
0.7050628,12.76261183,interacts with,C134_0954_a_at (interacts with) C134_0074_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0074_a_at,up
0.7462359,20.44689715,interacts with,C134_0954_a_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0098_a_at,up
0.7182133,10.76090227,interacts with,C134_0954_a_at (interacts with) C134_0099_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0099_a_at,up
0.7128839,13.28092851,interacts with,C134_0954_a_at (interacts with) C134_0134_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0134_a_at,up
0.7169136,5.12724983,interacts with,C134_0954_a_at (interacts with) C134_0216_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0216_at,down
0.7863413,13.1344634,interacts with,C134_0954_a_at (interacts with) C134_0230_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0230_a_at,up
0.7707064,8.7899825,interacts with,C134_0954_a_at (interacts with) C134_0232_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0232_a_at,up
0.7601543,13.10905312,interacts with,C134_0954_a_at (interacts with) C134_0258_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0258_a_at,down
0.71301,16.43741063,interacts with,C134_0954_a_at (interacts with) C134_0323_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0323_a_at,down
0.7111766,28.14832847,interacts with,C134_0954_a_at (interacts with) C134_0343_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0343_at,down
0.7123178,10.4551655,interacts with,C134_0954_a_at (interacts with) C134_0513_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0513_a_at,down
0.7769896,9.29307351,interacts with,C134_0954_a_at (interacts with) C134_0837_a_at,FALSE,interacts with,C134_0954_a_at (interacts with) C134_0837_a_at,up
0.777079,6.51666667,interacts with,C134_0955_a_at (interacts with) C134_0001_a_at,FALSE,interacts with,C134_0955_a_at (interacts with) C134_0001_a_at,up
0.7080981,4.48379416,interacts with,C134_0955_a_at (interacts with) C134_0130_a_at,FALSE,interacts with,C134_0955_a_at (interacts with) C134_0130_a_at,up
0.7253132,9.60578597,interacts with,C134_0955_a_at (interacts with) C134_0683_at,FALSE,interacts with,C134_0955_a_at (interacts with) C134_0683_at,down
0.7840411,3.2,interacts with,C134_0955_a_at (interacts with) C134_0809_a_at,FALSE,interacts with,C134_0955_a_at (interacts with) C134_0809_a_at,up
0.7392063,16.27630677,interacts with,C134_0957_at (interacts with) C134_0015_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0015_a_at,down
0.7375963,11.94064296,interacts with,C134_0957_at (interacts with) C134_0023_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0023_a_at,down
0.7470647,7.89513718,interacts with,C134_0957_at (interacts with) C134_0029_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0029_a_at,down
0.7187167,17.4464984,interacts with,C134_0957_at (interacts with) C134_0074_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0074_a_at,up
0.7502409,9.94611458,interacts with,C134_0957_at (interacts with) C134_0098_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0098_a_at,up
0.7745611,10.09670772,interacts with,C134_0957_at (interacts with) C134_0099_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0099_a_at,up
0.7135292,9.72152922,interacts with,C134_0957_at (interacts with) C134_0117_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0117_a_at,up
0.7603356,9.6256459,interacts with,C134_0957_at (interacts with) C134_0122_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0122_a_at,down
0.825216,9.75795012,interacts with,C134_0957_at (interacts with) C134_0123_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0123_a_at,down
0.7071965,12.59846211,interacts with,C134_0957_at (interacts with) C134_0134_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0134_a_at,up
0.7842062,6.8575371,interacts with,C134_0957_at (interacts with) C134_0143_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0143_a_at,up
0.7891008,6.47282946,interacts with,C134_0957_at (interacts with) C134_0214_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0214_a_at,down
0.7397876,14.12952316,interacts with,C134_0957_at (interacts with) C134_0223_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0223_at,down
0.7997875,7.81564451,interacts with,C134_0957_at (interacts with) C134_0230_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0230_a_at,up
0.7025961,16.28081961,interacts with,C134_0957_at (interacts with) C134_0232_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0232_a_at,up
0.7624043,7.3965216,interacts with,C134_0957_at (interacts with) C134_0258_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0258_a_at,down
0.8465821,11.11760503,interacts with,C134_0957_at (interacts with) C134_0318_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0318_a_at,down
0.7851149,5.89030248,interacts with,C134_0957_at (interacts with) C134_0323_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0323_a_at,down
0.7459489,11.8857444,interacts with,C134_0957_at (interacts with) C134_0343_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0343_at,down
0.7384362,12.06086142,interacts with,C134_0957_at (interacts with) C134_0371_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0371_a_at,down
0.7635521,13.91649772,interacts with,C134_0957_at (interacts with) C134_0377_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0377_a_at,down
0.731095,7.27647073,interacts with,C134_0957_at (interacts with) C134_0383_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0383_a_at,down
0.7223384,10.32376095,interacts with,C134_0957_at (interacts with) C134_0457_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0457_a_at,down
0.7161692,6.53706238,interacts with,C134_0957_at (interacts with) C134_0513_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0513_a_at,down
0.7052217,10.54108093,interacts with,C134_0957_at (interacts with) C134_0534_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0534_at,down
0.7135768,15.71492464,interacts with,C134_0957_at (interacts with) C134_0574_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0574_at,up
0.7164178,6.88491835,interacts with,C134_0957_at (interacts with) C134_0604_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0604_a_at,down
0.7694216,11.23164453,interacts with,C134_0957_at (interacts with) C134_0608_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0608_a_at,down
0.7126488,10.3306151,interacts with,C134_0957_at (interacts with) C134_0837_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0837_a_at,up
0.7818395,9.15559346,interacts with,C134_0957_at (interacts with) C134_0929_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0929_a_at,down
0.7508695,7.3382347,interacts with,C134_0957_at (interacts with) C134_0932-1_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0932-1_a_at,down
0.7400585,9.74645714,interacts with,C134_0957_at (interacts with) C134_0954_a_at,FALSE,interacts with,C134_0957_at (interacts with) C134_0954_a_at,up
0.725684,10.79579337,interacts with,C134_0958_at (interacts with) C134_0054_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0054_a_at,up
0.7213995,12.20555441,interacts with,C134_0958_at (interacts with) C134_0221_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0221_a_at,up
0.7054126,9.10125027,interacts with,C134_0958_at (interacts with) C134_0409_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0409_a_at,up
0.7187744,8.52506025,interacts with,C134_0958_at (interacts with) C134_0476_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0476_a_at,up
0.7126536,11.8587246,interacts with,C134_0958_at (interacts with) C134_0500_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0500_a_at,up
0.7507643,16.29326355,interacts with,C134_0958_at (interacts with) C134_0598_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0598_a_at,up
0.7151752,12.02038433,interacts with,C134_0958_at (interacts with) C134_0708_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0708_at,up
0.7151729,10.24872886,interacts with,C134_0958_at (interacts with) C134_0769_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0769_a_at,up
0.718868,12.73532703,interacts with,C134_0958_at (interacts with) C134_0775_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0775_a_at,up
0.7271429,7.04867586,interacts with,C134_0958_at (interacts with) C134_0807_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0807_a_at,up
0.7636772,14.4137591,interacts with,C134_0958_at (interacts with) C134_0808_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0808_a_at,up
0.7187552,13.02634732,interacts with,C134_0958_at (interacts with) C134_0817_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0817_at,up
0.7497357,11.77374839,interacts with,C134_0958_at (interacts with) C134_0845_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0845_a_at,down
0.7038509,14.97735339,interacts with,C134_0958_at (interacts with) C134_0846_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0846_at,down
0.7448196,9.81041174,interacts with,C134_0958_at (interacts with) C134_0953_a_at,FALSE,interacts with,C134_0958_at (interacts with) C134_0953_a_at,up
0.7032482,20.42274491,interacts with,C134_0961_a_at (interacts with) C134_0022_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0022_a_at,down
0.7242416,15.91397061,interacts with,C134_0961_a_at (interacts with) C134_0028_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0028_a_at,down
0.7160239,20.61190871,interacts with,C134_0961_a_at (interacts with) C134_0030_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0030_a_at,down
0.7063795,10.28893738,interacts with,C134_0961_a_at (interacts with) C134_0068_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0068_a_at,up
0.7833368,20.07250692,interacts with,C134_0961_a_at (interacts with) C134_0092_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0092_a_at,down
0.7627574,9.9022097,interacts with,C134_0961_a_at (interacts with) C134_0142_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0142_a_at,up
0.720736,13.97289047,interacts with,C134_0961_a_at (interacts with) C134_0199_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0199_a_at,down
0.7110426,24.38652352,interacts with,C134_0961_a_at (interacts with) C134_0245_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0245_a_at,down
0.7224262,19.99748162,interacts with,C134_0961_a_at (interacts with) C134_0378_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0378_a_at,down
0.7632863,18.68986579,interacts with,C134_0961_a_at (interacts with) C134_0420_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0420_a_at,down
0.7596145,7.67818925,interacts with,C134_0961_a_at (interacts with) C134_0447_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0447_a_at,down
0.7798722,12.01892377,interacts with,C134_0961_a_at (interacts with) C134_0462_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0462_a_at,down
0.7104422,20.13479888,interacts with,C134_0961_a_at (interacts with) C134_0494_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0494_a_at,down
0.7148934,29.87878648,interacts with,C134_0961_a_at (interacts with) C134_0497_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0497_a_at,down
0.8155054,6.12574942,interacts with,C134_0961_a_at (interacts with) C134_0525_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0525_at,down
0.7065783,9.76068914,interacts with,C134_0961_a_at (interacts with) C134_0532_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0532_at,down
0.7158678,14.06694087,interacts with,C134_0961_a_at (interacts with) C134_0548_a_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0548_a_at,down
0.7745308,9.97904096,interacts with,C134_0961_a_at (interacts with) C134_0549_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0549_at,down
0.7932221,12.68583808,interacts with,C134_0961_a_at (interacts with) C134_0557_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0557_at,down
0.72148,19.70045158,interacts with,C134_0961_a_at (interacts with) C134_0561_at,FALSE,interacts with,C134_0961_a_at (interacts with) C134_0561_at,down
