"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","cluster","ClusteringCoefficient","Degree","degree.layout","EC","Eccentricity","gene_id","gene_product_name","IsSingleNode","locus_tag","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.81065089","0.0","0.35578947","2","1.0","2","2","","4","637672116","probable iron-uptake ABC transport system periplasmic iron-binding protein","false","SAR11_1238","C134_1238_a_at","43.0","2","0","0","0.54733728","false","0","C134_1238_a_at","0","0.84313725"
"1.8","0.4","0.55555556","62","0.0","2","2","","3","637672120","probable transcription regulator","false","SAR11_1242","C134_1242_at","2.0","2","0","0","0.8","false","0","C134_1242_at","8","0.5"
"2.6","0.0","0.38461538","62","0.0","1","1","EC:2.1.1.201","4","637671270","Ubiquinone/menaquinone biosynthesis methyltransferase","false","SAR11_0407","C134_0407_a_at","2.0","1","0","0","0.6","false","0","C134_0407_a_at","0","0.0"
"2.00775194","0.00155872","0.4980695","0","0.62857143","15","15","EC:1.1.1.1","3","637672122","zinc-binding alcohol dehydrogenase","false","SAR11_1244","C134_1244_a_at","43.13333333","15","0","0","0.74806202","false","0","C134_1244_a_at","576","0.38171091"
"1.94674556","0.00249151","0.51367781","3","0.62352941","35","35","EC:3.5.4.16","3","637672123","GTP cyclohydrolase I","false","SAR11_1245","C134_1245_a_at","48.71428571","35","0","0","0.76331361","false","0","C134_1245_a_at","1762","0.34065934"
"1.57988166","0.02349986","0.6329588","2","0.45123457","81","81","EC:3.5.4.19","3","637672124","phosphoribosyl-AMP cyclohydrolase","false","SAR11_1246","C134_1246_a_at","48.65432099","81","0","0","0.85502959","false","0","C134_1246_a_at","14282","0.30600202"
"1.66666667","0.0","0.6","18","1.0","2","2","","2","637672125","hypothetical protein","false","SAR11_1247","C134_1247_a_at","5.0","2","0","0","0.77777778","false","0","C134_1247_a_at","0","0.83333333"
"2.36434109","5.6408E-4","0.42295082","7","0.42857143","8","8","","4","637672126","Winged helix DNA-binding","false","SAR11_1248","C134_1248_a_at","27.75","8","0","0","0.65891473","false","0","C134_1248_a_at","64","0.36038961"
"1.4","0.0","0.71428571","30","1.0","3","3","","2","637672130","electron transfer flavoprotein beta-chain","false","SAR11_1252","C134_1252_a_at","3.66666667","3","0","0","0.8","false","0","C134_1252_a_at","0","0.73333333"
"1.4","0.0","0.71428571","30","1.0","3","3","","2","637672129","electron transfer flavoprotein alpha-subunit","false","SAR11_1251","C134_1251_a_at","3.66666667","3","0","0","0.8","false","0","C134_1251_a_at","0","0.73333333"
"1.4","0.0","0.71428571","30","1.0","3","3","EC:1.5.8.4","2","637672131","dimethylglycine dehydrogenase","false","SAR11_1253","C134_1253_a_at","3.66666667","3","0","0","0.8","false","0","C134_1253_a_at","0","0.73333333"
"2.49704142","0.0","0.40047393","3","1.0","4","4","EC:1.6.5.2","4","637672133","Putative NADPH-quinone reductase","false","SAR11_1255","C134_1255_a_at","50.5","4","0","0","0.62573964","false","0","C134_1255_a_at","0","0.56741573"
"1.63157895","0.07719298","0.61290323","8","0.53571429","8","8","","3","637672135","hypothetical protein","false","SAR11_1257","C134_1257_a_at","7.375","8","0","0","0.87368421","false","0","C134_1257_a_at","62","0.40972222"
"1.84210526","0.10916179","0.54285714","8","0.53333333","6","6","","4","637672136","hypothetical protein","false","SAR11_1258","C134_1258_a_at","6.5","6","0","0","0.83157895","false","0","C134_1258_a_at","56","0.39583333"
"2.78947368","0.0","0.35849057","8","0.0","1","1","EC:2.7.2.8","5","637671332","Acetylglutamate kinase","false","SAR11_0465","C134_0465_a_at","6.0","1","0","0","0.64210526","false","0","C134_0465_a_at","0","0.0"
"1.75","0.0","0.57142857","26","0.0","1","1","","2","637672139","Cytidylyltransferase","false","SAR11_1261","C134_1261_a_at","4.0","1","0","0","0.625","false","0","C134_1261_a_at","0","0.0"
"1.2","0.4","0.83333333","27","0.5","4","4","","2","637672141","probable dioxygenase alpha chain","false","SAR11_1263","C134_1263_a_at","2.75","4","0","0","0.93333333","false","0","C134_1263_a_at","8","0.625"
"2.0","0.0","0.5","27","0.0","1","1","","3","637671567","SlyX","false","SAR11_0693","C134_0693_a_at","4.0","1","0","0","0.66666667","false","0","C134_0693_a_at","0","0.0"
"1.6","0.0","0.625","31","1.0","2","2","EC:1.5.1.20","2","637672142","methylenetetrahydrofolate reductase","false","SAR11_1264","C134_1264_a_at","3.5","2","0","0","0.7","false","0","C134_1264_a_at","0","0.7"
"1.6","0.0","0.625","30","1.0","2","2","","2","637672138","enoyl-CoA hydratase","false","SAR11_1260","C134_1260_a_at","3.5","2","0","0","0.7","false","0","C134_1260_a_at","0","0.7"
"1.0","0.6","1.0","30","0.4","5","5","EC:2.1.2.10","1","637672143","putative aminomethyltransferase protein","false","SAR11_1265","C134_1265_a_at","2.6","5","0","0","1.0","false","0","C134_1265_a_at","12","0.52"
"2.13017751","0.00291141","0.46944444","32","0.62573099","19","19","","4","637672144","Membrane protein of unknown function (DUF1430)","false","SAR11_1266","C134_1266_a_at","48.26315789","19","0","0","0.71745562","false","0","C134_1266_a_at","1478","0.36842105"
"1.0","0.0","1.0","56","0.0","1","1","","1","637672147","hypothetical protein","false","SAR11_1269","C134_1269_a_at","1.0","1","0","0","1.0","false","0","C134_1269_a_at","0","0.0"
"1.0","0.0","1.0","2","0.0","1","1","EC:5.3.1.8","1","637671832","mannose-6-phosphate isomerase/mannose-1-phosphate guanylyltransferase","false","SAR11_0962","C134_0962_a_at","1.0","1","0","0","1.0","false","0","C134_0962_a_at","0","0.0"
"2.09302326","3.4978E-4","0.47777778","0","0.72727273","12","12","EC:6.3.4.18","4","637672150","phosphoribosylaminoimidazole carboxylase ATPase chain (air carboxylase)","false","SAR11_1272","C134_1272_at","47.0","12","0","0","0.72674419","false","0","C134_1272_at","136","0.44339623"
"1.95652174","0.0","0.51111111","3","1.0","4","4","","3","637672152","cold shock DNA-binding domain protein","false","SAR11_1274","C134_1274_a_at","15.5","4","0","0","0.68115942","false","0","C134_1274_a_at","0","0.775"
"2.21893491","2.01E-4","0.45066667","3","0.84166667","16","16","","4","637672152","cold shock DNA-binding domain protein","false","SAR11_1274","C134_1274_x_at","45.8125","16","0","0","0.69526627","false","0","C134_1274_x_at","158","0.38497899"
"1.79069767","0.00837541","0.55844156","0","0.55793226","34","34","EC:5.1.1.13","3","637672155","Aspartate racemase","false","SAR11_1277","C134_1277_a_at","40.97058824","34","0","0","0.80232558","false","0","C134_1277_a_at","2318","0.33582449"
"1.90697674","0.00368513","0.52439024","0","0.65217391","23","23","","3","637672156","hypothetical protein","false","SAR11_1278","C134_1278_a_at","45.30434783","23","0","0","0.77325581","false","0","C134_1278_a_at","1082","0.38393515"
"2.16176471","3.9131E-4","0.46258503","4","0.85714286","7","7","","3","637672158","hypothetical protein","false","SAR11_1280","C134_1280_a_at","25.85714286","7","0","0","0.70955882","false","0","C134_1280_a_at","20","0.51714286"
"2.46202532","0.0","0.40616967","1","0.0","1","1","EC:1.5.3.1","4","637672159","Sarcosine oxidase","false","SAR11_1281","C134_1281_a_at","87.0","1","0","0","0.63449367","false","0","C134_1281_a_at","0","0.0"
"1.0","1.0","1.0","31","0.0","3","3","EC:1.5.3.1","1","637672162","sarcosine oxidase beta subunit","false","SAR11_1284","C134_1284_a_at","1.0","3","0","0","1.0","false","0","C134_1284_a_at","6","0.0"
"1.66666667","0.0","0.6","31","0.0","1","1","EC:1.5.3.1","2","637672161","sarcosine oxidase delta chain","false","SAR11_1283","C134_1283_a_at","3.0","1","0","0","0.66666667","false","0","C134_1283_a_at","0","0.0"
"1.66666667","0.0","0.6","31","0.0","1","1","EC:6.3.4.3","2","637672163","formate-tetrahydrofolate ligase","false","SAR11_1285","C134_1285_a_at","3.0","1","0","0","0.66666667","false","0","C134_1285_a_at","0","0.0"
"2.0","0.00549451","0.5","12","0.66666667","3","3","","4","637672164","possible Glutamine amidotransferase","false","SAR11_1286","C134_1286_a_at","6.0","3","0","0","0.75","false","0","C134_1286_a_at","2","0.5"
"2.44444444","0.0","0.40909091","12","0.0","1","1","","3","637672167","short chain dehydrogenase","false","SAR11_1289","C134_1289_at","14.0","1","0","0","0.63888889","false","0","C134_1289_at","0","0.0"
"2.07100592","0.00920001","0.48285714","2","0.73913043","24","24","","3","637672168","TRAP-type bacterial extracellular solute-binding protein","false","SAR11_1290","C134_1290_at","47.29166667","24","0","0","0.73224852","false","0","C134_1290_at","6256","0.35557644"
"1.6","0.0","0.625","75","1.0","2","2","","2","637672169","TrapT family","false","SAR11_1292","C134_1292_at","4.0","2","0","0","0.7","false","0","C134_1292_at","0","0.8"
"1.16666667","0.43333333","0.85714286","18","0.3","5","5","","2","637672170","Tripartite ATP-independent periplasmic","false","SAR11_1293","C134_1293_at","2.4","5","0","0","0.94444444","false","0","C134_1293_at","16","0.44"
"2.0","0.0","0.5","6","0.0","1","1","","3","637672171","Uncharacterized protein family UPF015","false","SAR11_1294","C134_1294_a_at","5.0","1","0","0","0.66666667","false","0","C134_1294_a_at","0","0.0"
"1.73529412","0.05116926","0.57627119","4","0.54985755","27","27","EC:1.1.1.94","3","637672172","glycerol-3-phosphate dehydrogenase (NAD)","false","SAR11_1295","C134_1295_a_at","22.59259259","27","0","0","0.81617647","false","0","C134_1295_a_at","1960","0.3829253"
"1.79746835","0.00130544","0.55633803","1","0.75641026","40","40","EC:3.6.3.32","3","637672175","glycine betaine/l-proline transport ATP-binding protein","false","SAR11_1298","C134_1298_a_at","65.9","40","0","0","0.80063291","false","0","C134_1298_a_at","792","0.43933333"
"3.03550296","0.0","0.3294347","2","1.0","2","2","","4","637672177","MORN repeat protein","false","SAR11_1300","C134_1300_at","21.5","2","0","0","0.49112426","false","0","C134_1300_at","0","0.82692308"
"2.26035503","0.00180657","0.44240838","2","0.77777778","18","18","","4","637672179","Substrate-binding region of ABC-type glycine betaine transport system","false","SAR11_1302","C134_1302_a_at","40.05555556","18","0","0","0.68491124","false","0","C134_1302_a_at","1704","0.35763889"
"1.4","0.0","0.71428571","27","1.0","3","3","EC:2.1.2.10","2","637672180","putative aminomethyltransferase protein","false","SAR11_1303","C134_1303_a_at","3.66666667","3","0","0","0.86666667","false","0","C134_1303_a_at","0","0.73333333"
"1.66666667","0.0","0.6","31","0.0","1","1","","2","637672182","putative monomeric sarcosine oxidase","false","SAR11_1304","C134_1304_a_at","3.0","1","0","0","0.66666667","false","0","C134_1304_a_at","0","0.0"
"1.84615385","0.0","0.54166667","84","1.0","3","3","EC:6.3.1.2","3","637672183","GlnT-like protein","false","SAR11_1305","C134_1305_a_at","8.33333333","3","0","0","0.71794872","false","0","C134_1305_a_at","0","0.69444444"
"1.33333333","0.66666667","0.75","40","0.0","2","2","","2","637672185","GXGXG motif-containing protein","false","SAR11_1307","C134_1307_a_at","1.5","2","0","0","0.88888889","false","0","C134_1307_a_at","4","0.5"
"2.0","0.0","0.5","84","0.0","1","1","","3","637672184","Glutamine amidotransferase-like protein","false","SAR11_1306","C134_1306_a_at","2.0","1","0","0","0.66666667","false","0","C134_1306_a_at","0","0.0"
"1.33333333","0.66666667","0.75","40","0.0","2","2","","2","637672186","glutamate synthase large subunit-like protein","false","SAR11_1308","C134_1308_a_at","1.5","2","0","0","0.88888889","false","0","C134_1308_a_at","4","0.5"
"2.0","0.0","0.5","40","0.0","1","1","","3","637672187","hypothetical protein","false","SAR11_1309","C134_1309_a_at","2.0","1","0","0","0.66666667","false","0","C134_1309_a_at","0","0.0"
"2.9112426","0.0","0.34349593","2","1.0","4","4","","4","637672188","ammonium transporter","false","SAR11_1310","C134_1310_a_at","24.5","4","0","0","0.52218935","false","0","C134_1310_a_at","0","0.66216216"
"1.9704142","0.00569333","0.50750751","2","0.67741935","32","32","","3","637672189","unknown membrane protein","false","SAR11_1311","C134_1311_at","49.1875","32","0","0","0.75739645","false","0","C134_1311_at","4448","0.34639085"
"2.43037975","8.96E-6","0.41145833","2","0.66666667","3","3","","3","637672190","unknown membrane protein","false","SAR11_1312","C134_1312_at","53.33333333","3","0","0","0.64240506","false","0","C134_1312_at","4","0.61302682"
"2.56589147","7.154E-5","0.3897281","0","0.6","5","5","","4","637672191","Glutamine amidotransferase-like protein glxB","false","SAR11_1313","C134_1313_a_at","26.2","5","0","0","0.60852713","false","0","C134_1313_a_at","14","0.47636364"
"1.25","0.0","0.8","23","1.0","3","3","","2","637672193","glutamate synthase large subunit","false","SAR11_1315","C134_1315_a_at","4.0","3","0","0","0.875","false","0","C134_1315_a_at","0","1.0"
"2.91472868","0.0","0.34308511","0","0.0","1","1","EC:6.3.1.2","4","637672194","Glutamine synthetase III","false","SAR11_1316","C134_1316_a_at","23.0","1","0","0","0.52131783","false","0","C134_1316_a_at","0","0.0"
"1.0","0.0","1.0","52","0.0","1","1","EC:4.1.99.3","1","637672196","Deoxyribodipyrimidine photolyase (DNA photolyase) (Photoreactivating enzyme)","false","SAR11_1318","C134_1318_a_at","1.0","1","0","0","1.0","false","0","C134_1318_a_at","0","0.0"
"1.0","0.0","1.0","52","0.0","1","1","","1","637670904","YqeY-like protein","false","SAR11_0039","C134_0039_a_at","1.0","1","0","0","1.0","false","0","C134_0039_a_at","0","0.0"
"1.85294118","0.00156403","0.53968254","4","0.85294118","17","17","","3","637672197","Uncharacterized protein family UPF004","false","SAR11_1319","C134_1319_at","29.88235294","17","0","0","0.78676471","false","0","C134_1319_at","118","0.48987464"
"2.63291139","0.0","0.37980769","1","0.0","1","1","","4","637672198","AFG1-like ATPase","false","SAR11_1320","C134_1320_a_at","64.0","1","0","0","0.59177215","false","0","C134_1320_a_at","0","0.0"
"2.29113924","0.0","0.43646409","0","1.0","3","3","","4","637672200","PQQ enzyme repeat family protein","false","SAR11_1322","C134_1322_a_at","90.33333333","3","0","0","0.67721519","false","0","C134_1322_a_at","0","0.81381381"
"1.0","1.0","1.0","81","0.0","2","2","","1","637672201","unknown membrane protein","false","SAR11_1323","C134_1323_a_at","1.0","2","0","0","1.0","false","0","C134_1323_a_at","2","0.0"
"1.5","0.0","0.66666667","43","0.0","1","1","EC:2.4.2.19","2","637671495","Quinolinate phosphoribosyl transferase","false","SAR11_0619","C134_0619_a_at","2.0","1","0","0","0.75","false","0","C134_0619_a_at","0","0.0"
"1.5","0.0","0.66666667","81","0.0","1","1","EC:2.1.1.-","2","637672021","SpoU rRNA Methylase family","false","SAR11_1146","C134_1146_a_at","2.0","1","0","0","0.75","false","0","C134_1146_a_at","0","0.0"
"2.6","0.0","0.38461538","7","0.0","1","1","EC:4.2.1.3","4","637672202","aconitate hydratase","false","SAR11_1324","C134_1324_a_at","2.0","1","0","0","0.6","false","0","C134_1324_a_at","0","0.0"
"1.5","0.5","0.66666667","74","0.0","2","2","","2","637672204","CsaA protein","false","SAR11_1326","C134_1326_at","2.0","2","0","0","0.83333333","false","0","C134_1326_at","6","0.5"
"2.25","0.0","0.44444444","74","0.0","1","1","","3","637671637","possible deoxygenase","false","SAR11_0764","C134_0764_at","2.0","1","0","0","0.58333333","false","0","C134_0764_at","0","0.0"
"1.5","0.05357143","0.66666667","21","0.66666667","4","4","EC:3.5.1.16","2","637672205","acetylornithine deacetylase","false","SAR11_1327","C134_1327_at","4.0","4","0","0","0.83333333","false","0","C134_1327_at","6","0.5"
"2.25316456","3.6199E-4","0.44382022","1","0.59090909","12","12","EC:1.2.1.3","4","637672206","Aldehyde dehydrogenase family","false","SAR11_1328","C134_1328_at","38.08333333","12","0","0","0.68670886","false","0","C134_1328_at","106","0.34938838"
"2.29457364","8.07E-6","0.43581081","0","0.66666667","3","3","","4","637672208","putative lipoprotein","false","SAR11_1330","C134_1330_at","52.66666667","3","0","0","0.67635659","false","0","C134_1330_at","2","0.5917603"
"1.60759494","0.00841372","0.62204724","1","0.58134921","64","64","EC:5.2.1.8","3","637672209","peptidylprolyl cis-trans isomerase precursor","false","SAR11_1331","C134_1331_a_at","55.953125","64","0","0","0.84810127","false","0","C134_1331_a_at","4448","0.35867388"
"1.93037975","2.5908E-4","0.51803279","1","0.83692308","26","26","","3","637672210","hypothetical protein","false","SAR11_1332","C134_1332_a_at","67.80769231","26","0","0","0.76740506","false","0","C134_1332_a_at","162","0.47417967"
"2.18934911","1.2455E-4","0.45675676","2","0.86842105","20","20","EC:1.1.1.35","4","637672211","3-hydroxyacyl-CoA dehydrogenase","false","SAR11_1333","C134_1333_a_at","50.95","20","0","0","0.70266272","false","0","C134_1333_a_at","78","0.42815126"
"1.85714286","0.00680272","0.53846154","17","0.66666667","3","3","","3","637672212","spermidine/putrescine transport system permease protein potc","false","SAR11_1334","C134_1334_a_at","7.0","3","0","0","0.78571429","false","0","C134_1334_a_at","6","0.53846154"
