"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","degree.layout","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1.0","0.0","1.0","1.0","2","2","1","false","tnaB_b3709_15","2.0","2","0","0","1.0","false","0","tnaB_b3709_15","0","1.0"
"1.0","0.0","1.0","1.0","2","2","1","false","tnaA_b3708_15","2.0","2","0","0","1.0","false","0","tnaA_b3708_15","0","1.0"
"1.0","0.0","1.0","1.0","2","2","1","false","tnaC_b3707_14","2.0","2","0","0","1.0","false","0","tnaC_b3707_14","0","1.0"
"2.42857143","0.0","0.41176471","0.0","1","1","3","false","tolA_b0739_15","3.0","1","0","0","0.64285714","false","0","tolA_b0739_15","0","0.0"
"1.0","0.0","1.0","1.0","3","3","1","false","tolB_b0740_15","3.0","3","0","0","1.0","false","0","tolB_b0740_15","0","1.0"
"1.74130435","0.00549095","0.57428215","0.47256968","143","143","3","false","tolC_b3035_15","134.28671329","143","0","0","0.85173913","false","0","tolC_b3035_15","67786","0.30799705"
"1.64705882","0.01864496","0.60714286","0.73333333","6","6","2","false","tolQ_b0737_15","8.5","6","0","0","0.78431373","false","0","tolQ_b0737_15","20","0.5"
"1.70588235","0.01435574","0.5862069","0.8","5","5","2","false","tolR_b0738_15","9.2","5","0","0","0.76470588","false","0","tolR_b0738_15","16","0.54117647"
"1.62962963","0.00368408","0.61363636","0.87272727","11","11","3","false","tonB_b1252_15","19.27272727","11","0","0","0.84259259","false","0","tonB_b1252_15","26","0.74125874"
"2.48101266","1.0876E-4","0.40306122","0.86666667","6","6","5","false","topA_b1274_15","17.66666667","6","0","0","0.70379747","false","0","topA_b1274_15","8","0.42063492"
"1.5","0.0","0.66666667","0.0","1","1","2","false","topB_b1763_15","2.0","1","0","0","0.75","false","0","topB_b1763_15","0","0.0"
"1.76216216","0.00204084","0.56748466","0.60057764","109","109","3","false","torA_b0997_14","113.85321101","109","0","0","0.84756757","false","0","torA_b0997_14","15720","0.32622697"
"1.66216216","0.004204","0.60162602","0.54586057","136","136","3","false","torC_b0996_15","110.60294118","136","0","0","0.86756757","false","0","torC_b0996_15","30276","0.30808619"
"2.0","0.0","0.5","0.0","1","1","3","false","torD_b0998_15","2.0","1","0","0","0.66666667","false","0","torD_b0998_15","0","0.0"
"2.5","1.44E-6","0.4","0.92857143","8","8","4","false","torS_b0993_16","79.75","8","0","0","0.7","false","0","torS_b0993_16","4","0.42647059"
"1.85405405","0.00179492","0.5393586","0.61438561","78","78","3","false","torT_b0994_15","114.1025641","78","0","0","0.82918919","false","0","torT_b0994_15","12354","0.3297762"
"1.66486486","0.00392735","0.60064935","0.56014342","132","132","3","false","torY_b1873_15","112.90909091","132","0","0","0.86702703","false","0","torY_b1873_15","28590","0.31190357"
"1.43513514","0.01798519","0.69679849","0.39688558","211","211","3","false","torZ_b1872_14","97.39336493","211","0","0","0.91297297","false","0","torZ_b1872_14","100666","0.26465588"
"1.33333333","0.03333333","0.75","0.83333333","4","4","2","false","tpiA_b3919_14","4.5","4","0","0","0.88888889","false","0","tpiA_b3919_14","4","0.75"
"1.5","0.0","0.66666667","0.0","1","1","2","false","tpx_b1324_14","2.0","1","0","0","0.75","false","0","tpx_b1324_14","0","0.0"
"2.04594595","6.2698E-4","0.48877147","0.62307692","40","40","3","false","tqsA_b1601_15","94.525","40","0","0","0.79081081","false","0","tqsA_b1601_15","3798","0.30199681"
"1.9","0.01266076","0.52631579","0.59242192","63","63","3","false","treA_b1197_15","66.88888889","63","0","0","0.82","false","0","treA_b1197_15","56934","0.37368094"
"1.25","0.16071429","0.8","0.53333333","6","6","2","false","treB_b4240_14","4.5","6","0","0","0.91666667","false","0","treB_b4240_14","16","0.5625"
"1.75","0.0","0.57142857","1.0","2","2","2","false","treC_b4239_15","6.5","2","0","0","0.75","false","0","treC_b4239_15","0","0.8125"
"2.17647059","0.0","0.45945946","0.0","1","1","3","false","treF_b3519_15","13.0","1","0","0","0.60784314","false","0","treF_b3519_15","0","0.0"
"1.40983607","3.6764E-4","0.70930233","0.96190476","36","36","2","false","trg_b1421_15","58.05555556","36","0","0","0.79508197","false","0","trg_b1421_15","48","0.95173042"
"2.32972973","4.824E-5","0.42923434","0.66666667","12","12","4","false","trkG_b1363_14","73.33333333","12","0","0","0.73405405","false","0","trkG_b1363_14","232","0.30942335"
"1.83043478","0.00129606","0.54631829","0.56957425","108","108","3","false","trkH_b3849_28","123.40740741","108","0","0","0.83391304","false","0","trkH_b3849_28","19268","0.28699397"
"1.82608696","4.0988E-4","0.54761905","0.7912207","122","122","3","false","trmD_b2607_14","154.2704918","122","0","0","0.83478261","false","0","trmD_b2607_14","11912","0.36906816"
"1.73478261","0.00440529","0.5764411","0.50153257","145","145","3","false","trmH_b3651_15","124.12413793","145","0","0","0.85304348","false","0","trmH_b3651_15","74220","0.28403693"
"2.02173913","1.6059E-4","0.49462366","0.67283073","38","38","3","false","trmI_b2960_13","155.63157895","38","0","0","0.79565217","false","0","trmI_b2960_13","2188","0.37774655"
"1.8826087","0.00153787","0.53117783","0.60965122","92","92","4","false","trmJ_b2532_15","143.55434783","92","0","0","0.82347826","false","0","trmJ_b2532_15","26536","0.33937198"
"1.37662338","0.01180813","0.72641509","0.61834192","97","97","3","false","trpA_b1260_14","71.37113402","97","0","0","0.90584416","false","0","trpA_b1260_14","9598","0.466478"
"1.36363636","0.01161706","0.73333333","0.61920792","101","101","3","false","trpB_b1261_14","71.69306931","101","0","0","0.90909091","false","0","trpB_b1261_14","9676","0.47478854"
"1.37012987","0.0096679","0.72985782","0.62481962","99","99","3","false","trpC_b1262_14","71.81818182","99","0","0","0.90746753","false","0","trpC_b1262_14","8998","0.47248804"
"1.37662338","0.01081605","0.72641509","0.62328179","97","97","3","false","trpD_b1263_14","71.59793814","97","0","0","0.90584416","false","0","trpD_b1263_14","9828","0.46796038"
"1.52597403","0.0096808","0.65531915","0.68259494","80","80","3","false","trpE_b1264_14","74.2625","80","0","0","0.86850649","false","0","trpE_b1264_14","8020","0.50518707"
"1.45454545","0.01135189","0.6875","0.67032686","89","89","3","false","trpL_b1265_14","74.12359551","89","0","0","0.88636364","false","0","trpL_b1265_14","9474","0.4974738"
"2.59565217","3.4E-7","0.38525963","0.66666667","3","3","4","false","trpS_b3384_14","111.33333333","3","0","0","0.68086957","false","0","trpS_b3384_14","2","0.56514382"
"1.0","0.0","1.0","1.0","2","2","1","false","truA_b2318_14","2.0","2","0","0","1.0","false","0","truA_b2318_14","0","1.0"
"1.0","0.0","1.0","1.0","2","2","1","false","dedA_b2317_14","2.0","2","0","0","1.0","false","0","dedA_b2317_14","0","1.0"
"1.5673913","0.00768754","0.63800277","0.46364793","214","214","3","false","truB_b3166_15","134.6635514","214","0","0","0.88652174","false","0","truB_b3166_15","143870","0.30261472"
"2.13478261","9.2181E-4","0.46843177","0.6039886","27","27","4","false","truD_b2745_14","100.25925926","27","0","0","0.77304348","false","0","truD_b2745_14","9072","0.26807289"
"2.01086957","2.8567E-4","0.4972973","0.72021116","52","52","4","false","trxA_b3781_13","142.84615385","52","0","0","0.79782609","false","0","trxA_b3781_13","4096","0.35270655"
"2.16455696","8.7159E-4","0.4619883","0.76363636","11","11","4","false","trxB_b0888_14","23.45454545","11","0","0","0.76708861","false","0","trxB_b0888_14","54","0.41883117"
"1.6673913","0.00328544","0.59973924","0.58510242","180","180","3","false","tsf_b0170_15","140.88888889","180","0","0","0.86652174","false","0","tsf_b0170_15","59232","0.3253785"
"1.01639344","0.00109912","0.98387097","0.9559322","60","60","2","false","tsr_b4355_15","57.91666667","60","0","0","0.99180328","false","0","tsr_b4355_15","156","0.94945355"
"1.0","0.0","1.0","0.0","1","1","1","false","tsx_b0411_15","1.0","1","0","0","1.0","false","0","tsx_b0411_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","nupC_b2393_15","1.0","1","0","0","1.0","false","0","nupC_b2393_15","0","0.0"
"1.42857143","0.03174603","0.7","0.83333333","4","4","2","false","ttcA_b1344_15","4.75","4","0","0","0.85714286","false","0","ttcA_b1344_15","4","0.67857143"
"1.0","0.0","1.0","0.0","1","1","1","false","ttdB_b3062_15","1.0","1","0","0","1.0","false","0","ttdB_b3062_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","ttdA_b3061_14","1.0","1","0","0","1.0","false","0","ttdA_b3061_14","0","0.0"
"1.85","0.00566233","0.54054054","0.64285714","8","8","3","false","ttdT_b3063_15","17.875","8","0","0","0.7875","false","0","ttdT_b3063_15","104","0.47039474"
"2.63513514","4.05E-6","0.37948718","0.83333333","4","4","4","false","tus_b1610_15","65.0","4","0","0","0.67297297","false","0","tus_b1610_15","16","0.46428571"
"1.64054054","0.0063174","0.60955519","0.50862069","145","145","3","false","tynA_b1386_15","107.77931034","145","0","0","0.87189189","false","0","tynA_b1386_15","42384","0.30105953"
"1.87391304","0.00163389","0.53364269","0.72647498","104","104","3","false","typA_b3871_16","155.67307692","104","0","0","0.82521739","false","0","typA_b3871_16","25312","0.37602192"
"1.0","0.0","1.0","0.0","1","1","1","false","tyrA_b2600_15","1.0","1","0","0","1.0","false","0","tyrA_b2600_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","aroF_b2601_14","1.0","1","0","0","1.0","false","0","aroF_b2601_14","0","0.0"
"1.75","0.0","0.57142857","1.0","3","3","3","false","tyrB_b4054_15","5.33333333","3","0","0","0.75","false","0","tyrB_b4054_15","0","0.76190476"
"2.02531646","0.00144901","0.49375","0.56363636","11","11","4","false","tyrS_b1637_15","25.27272727","11","0","0","0.79493671","false","0","tyrS_b1637_15","132","0.37720488"
"2.14285714","0.0","0.46666667","0.0","1","1","3","false","tyrT_b1231_20","5.0","1","0","0","0.61904762","false","0","tyrT_b1231_20","0","0.0"
"1.61304348","0.00559918","0.61994609","0.48490616","195","195","3","false","ubiB_b3835_15","139.5025641","195","0","0","0.8773913","false","0","ubiB_b3835_15","98454","0.31490421"
"1.0","0.0","1.0","0.0","1","1","1","false","ubiC_b4039_15","1.0","1","0","0","1.0","false","0","ubiC_b4039_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","ubiA_b4040_15","1.0","1","0","0","1.0","false","0","ubiA_b4040_15","0","0.0"
"1.92826087","0.00338817","0.51860203","0.44918851","90","90","4","false","ubiD_b3843_15","101.27777778","90","0","0","0.81434783","false","0","ubiD_b3843_15","25900","0.25006859"
"1.48913043","0.01906889","0.67153285","0.39483479","248","248","3","false","ubiE_b3833_15","125.25806452","248","0","0","0.90217391","false","0","ubiE_b3833_15","228474","0.28021938"
"2.42272727","4.3929E-4","0.41275797","0.66666667","6","6","4","false","ubiF_b0662_15","65.0","6","0","0","0.71545455","false","0","ubiF_b0662_15","1152","0.5"
"1.96202532","0.00187852","0.50967742","0.65151515","12","12","4","false","ubiG_b2232_15","29.16666667","12","0","0","0.80759494","false","0","ubiG_b2232_15","160","0.41079812"
"2.0326087","3.0343E-4","0.49197861","0.63434343","45","45","4","false","ubiH_b2907_15","115.77777778","45","0","0","0.79347826","false","0","ubiH_b2907_15","3640","0.28800442"
"1.0","1.0","1.0","0.0","4","4","1","false","ucpA_b2426_14","1.0","4","0","0","1.0","false","0","ucpA_b2426_14","12","0.0"
"1.75","0.0","0.57142857","0.0","1","1","2","false","aphA_b4055_15","4.0","1","0","0","0.625","false","0","aphA_b4055_15","0","0.0"
"1.75","0.0","0.57142857","0.0","1","1","2","false","aspA_b4139_15","4.0","1","0","0","0.625","false","0","aspA_b4139_15","0","0.0"
"1.75","0.0","0.57142857","0.0","1","1","2","false","pck_b3403_15","4.0","1","0","0","0.625","false","0","pck_b3403_15","0","0.0"
"1.75","0.0","0.57142857","0.0","1","1","2","false","rihC_b0030_15","4.0","1","0","0","0.625","false","0","rihC_b0030_15","0","0.0"
"1.44303797","0.05010968","0.69298246","0.43838384","45","45","3","false","udk_b2066_15","25.15555556","45","0","0","0.91139241","false","0","udk_b2066_15","3338","0.32250712"
"1.5","0.0","0.66666667","0.0","1","1","2","false","udp_b3831_15","2.0","1","0","0","0.75","false","0","udp_b3831_15","0","0.0"
"1.0","1.0","1.0","0.0","2","2","1","false","cdd_b2143_15","1.0","2","0","0","1.0","false","0","cdd_b2143_15","2","0.0"
"1.0","1.0","1.0","0.0","2","2","1","false","ugpE_b3451_14","1.0","2","0","0","1.0","false","0","ugpE_b3451_14","2","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","ugpA_b3452_15","2.0","1","0","0","0.75","false","0","ugpA_b3452_15","0","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","ugpB_b3453_15","2.0","1","0","0","0.75","false","0","ugpB_b3453_15","0","0.0"
"1.50540541","0.01408401","0.66427289","0.43097937","186","186","3","false","uidA_b1617_14","100.56989247","186","0","0","0.89891892","false","0","uidA_b1617_14","73556","0.2740324"
"1.52972973","0.01367991","0.65371025","0.43227809","180","180","3","false","uidB_b1616_15","100.71666667","180","0","0","0.89405405","false","0","uidB_b1616_15","71058","0.27669414"
"1.57297297","0.01514044","0.63573883","0.44140291","168","168","3","false","uidC_b1615_14","100.14880952","168","0","0","0.88540541","false","0","uidC_b1615_14","76562","0.27819114"
"2.37567568","2.63E-6","0.42093288","0.85714286","7","7","4","false","rcnA_b2106_15","97.28571429","7","0","0","0.72486486","false","0","rcnA_b2106_15","14","0.42482845"
"2.22580645","0.0010925","0.44927536","0.57142857","8","8","4","false","ulaB_b4194_15","31.75","8","0","0","0.69354839","false","0","ulaB_b4194_15","68","0.48846154"
"1.5483871","0.01960158","0.64583333","0.61572536","43","43","3","false","ulaF_b4198_15","40.04651163","43","0","0","0.86290323","false","0","ulaF_b4198_15","2158","0.43528817"
"2.30107527","1.5785E-4","0.43457944","0.8","6","6","4","false","ulaG_b4192_14","36.83333333","6","0","0","0.67473118","false","0","ulaG_b4192_14","12","0.61388889"
"2.13888889","0.0","0.46753247","1.0","2","2","3","false","umuC_b1184_15","25.5","2","0","0","0.62037037","false","0","umuC_b1184_15","0","0.87931034"
"1.38888889","0.02507547","0.72","0.79220779","22","22","2","false","umuD_b1183_15","22.18181818","22","0","0","0.87037037","false","0","umuD_b1183_15","186","0.61616162"
"2.0","0.0","0.5","1.0","3","3","3","false","upp_b2498_14","9.33333333","3","0","0","0.66666667","false","0","upp_b2498_14","0","0.66666667"
"2.44155844","3.395E-5","0.40957447","0.9047619","7","7","4","false","uraA_b2497_15","33.14285714","7","0","0","0.63961039","false","0","uraA_b2497_15","4","0.40418118"
"1.0","0.0","1.0","1.0","2","2","1","false","usg_b2319_14","2.0","2","0","0","1.0","false","0","usg_b2319_14","0","1.0"
"1.66666667","0.0","0.6","1.0","2","2","2","false","uspA_b3495_15","5.0","2","0","0","0.77777778","false","0","uspA_b3495_15","0","0.83333333"
"1.79545455","0.00726949","0.55696203","0.6004662","66","66","4","false","uspB_b3494_15","68.03030303","66","0","0","0.84090909","false","0","uspB_b3494_15","27690","0.34015152"
"2.0","0.00809289","0.5","0.64285714","8","8","4","false","uspE_b1333_15","10.125","8","0","0","0.75","false","0","uspE_b1333_15","34","0.46022727"
"1.5","0.0","0.66666667","1.0","2","2","2","false","uspF_b1376_14","3.0","2","0","0","0.75","false","0","uspF_b1376_14","0","0.75"
"1.0","0.83333333","1.0","0.16666667","4","4","1","false","agp_b1002_15","1.5","4","0","0","1.0","false","0","agp_b1002_15","10","0.5"
"1.0","0.0","1.0","0.0","1","1","1","false","uspG_b0607_15","1.0","1","0","0","1.0","false","0","uspG_b0607_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","qmcA_b0489_14","1.0","1","0","0","1.0","false","0","qmcA_b0489_14","0","0.0"
"1.5","0.0","0.66666667","0.0","1","1","2","false","uup_b0949_15","2.0","1","0","0","0.75","false","0","uup_b0949_15","0","0.0"
"1.38888889","0.02698656","0.72","0.72727273","22","22","2","false","uvrA_b4058_14","21.36363636","22","0","0","0.87037037","false","0","uvrA_b4058_14","190","0.59343434"
"1.91666667","0.00148022","0.52173913","0.7","5","5","3","false","uvrB_b0779_15","19.6","5","0","0","0.69444444","false","0","uvrB_b0779_15","10","0.57647059"
"1.86111111","3.4462E-4","0.53731343","0.85714286","7","7","3","false","uvrD_b3813_15","23.85714286","7","0","0","0.71296296","false","0","uvrD_b3813_15","8","0.70168067"
"2.81086957","5.74E-6","0.35576179","0.91111111","10","10","4","false","uvrY_b1914_15","43.6","10","0","0","0.63782609","false","0","uvrY_b1914_15","22","0.35737705"
"1.0","0.0","1.0","1.0","2","2","1","false","uxaA_b3091_14","2.0","2","0","0","1.0","false","0","uxaA_b3091_14","0","1.0"
"1.0","0.0","1.0","1.0","2","2","1","false","exuT_b3093_15","2.0","2","0","0","1.0","false","0","exuT_b3093_15","0","1.0"
"1.0","0.0","1.0","1.0","2","2","1","false","uxaB_b1521_14","2.0","2","0","0","1.0","false","0","uxaB_b1521_14","0","1.0"
"1.0","0.0","1.0","1.0","2","2","1","false","uxaC_b3092_14","2.0","2","0","0","1.0","false","0","uxaC_b3092_14","0","1.0"
"1.0","0.0","1.0","0.0","1","1","1","false","uxuB_b4323_15","1.0","1","0","0","1.0","false","0","uxuB_b4323_15","0","0.0"
"1.0","0.0","1.0","0.0","1","1","1","false","uxuA_b4322_15","1.0","1","0","0","1.0","false","0","uxuA_b4322_15","0","0.0"
"2.02173913","6.7194E-4","0.49462366","0.66936027","55","55","4","false","valS_b4258_14","130.43636364","55","0","0","0.79565217","false","0","valS_b4258_14","8680","0.32855507"
"1.14285714","0.06746032","0.875","0.8","6","6","2","false","valT_b0744_21","5.16666667","6","0","0","0.95238095","false","0","valT_b0744_21","10","0.73809524"
"1.0","0.00164607","1.0","0.94098361","61","61","1","false","ves_b1742_14","57.45901639","61","0","0","1.0","false","0","ves_b1742_14","216","0.94195109"
